PlayerID,Team,Opponent,GameID,TeamPlayerFormation,player,player_id,date,home_team,away_team,game_id
406564,Chelsea,Man City,1810666,1,Djordje Petrovic,406564.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
403850,Chelsea,Man City,1810666, 2,Malo Gusto,403850.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
363496,Chelsea,Man City,1810666, 3,Marc Cucurella,363496.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
369430,Chelsea,Man City,1810666, 4,Enzo Fernandez,369430.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
353292,Chelsea,Man City,1810666, 5,Trevoh Chalobah,353292.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
28550,Chelsea,Man City,1810666, 6,Thiago Silva,28550.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
389935,Chelsea,Man City,1810666, 7,Noni Madueke,389935.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
410175,Chelsea,Man City,1810666, 8,Moises Caicedo,410175.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
426050,Chelsea,Man City,1810666, 9,Nicolas Jackson,426050.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
395692,Chelsea,Man City,1810666, 10,Cole Palmer,395692.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
375621,Chelsea,Man City,1810666, 11,Conor Gallagher,375621.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
300426,Chelsea,Man City,1810666, 0,Axel Disasi,300426.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
365406,Chelsea,Man City,1810666, 0,Benoit Badiashile,365406.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
97692,Chelsea,Man City,1810666, 0,Raheem Sterling,97692.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
409376,Chelsea,Man City,1810666, 0,Mykhailo Mudryk,409376.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
135768,Chelsea,Man City,1810666, 0,,,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
410639,Chelsea,Man City,1810666, 0,Carney Chukwuemeka,410639.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
299272,Chelsea,Man City,1810666, 0,Ben Chilwell,299272.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
478451,Chelsea,Man City,1810666, 0,Deivid Washington,478451.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
467969,Chelsea,Man City,1810666, 0,Alfie Gilchrist,467969.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
133569,Man City,Chelsea,1810666,1,Stefan Ortega,133569.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
303139,Man City,Chelsea,1810666, 2,Rodri,303139.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
297390,Man City,Chelsea,1810666, 3,Manuel Akanji,297390.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
122945,Man City,Chelsea,1810666, 4,Nathan Ake,122945.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
101374,Man City,Chelsea,1810666, 5,John Stones,101374.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
69778,Man City,Chelsea,1810666, 6,Kyle Walker,69778.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
331254,Man City,Chelsea,1810666, 7,Phil Foden,331254.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
73084,Man City,Chelsea,1810666, 8,Kevin De Bruyne,73084.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
365409,Man City,Chelsea,1810666, 9,Julian Alvarez,365409.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
136741,Man City,Chelsea,1810666, 10,Bernardo Silva,136741.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
113069,Man City,Chelsea,1810666, 11,Jack Grealish,113069.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
313171,Man City,Chelsea,1810666, 0,Ruben Dias,313171.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
93894,Man City,Chelsea,1810666, 0,Mateo Kovacic,93894.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
388098,Man City,Chelsea,1810666, 0,Jeremy Doku,388098.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
355110,Man City,Chelsea,1810666, 0,Sergio Gomez,355110.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
402664,Man City,Chelsea,1810666, 0,Josko Gvardiol,402664.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
394933,Man City,Chelsea,1810666, 0,Matheus Nunes,394933.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
121774,Man City,Chelsea,1810666, 0,Ederson,121774.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
430709,Man City,Chelsea,1810666, 0,Oscar Bobb,430709.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
444791,Man City,Chelsea,1810666, 0,Rico Lewis,444791.0,2024-04-20 17:15:00,Manchester City,Chelsea,1810666
362426,Burnley,Brighton,1729397,1,Arijanet Muric,362426.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
402874,Burnley,Brighton,1729397, 2,Lorenz Assignon,402874.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
349504,Burnley,Brighton,1729397, 3,Vitinho,349504.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
273292,Burnley,Brighton,1729397, 4,Josh Cullen,273292.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
399619,Burnley,Brighton,1729397, 5,Hjalmar Ekdal,399619.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
414233,Burnley,Brighton,1729397, 6,Maxime Esteve,414233.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
371447,Burnley,Brighton,1729397, 7,Lyle Foster,371447.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
321020,Burnley,Brighton,1729397, 8,Sander Berge,321020.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
410522,Burnley,Brighton,1729397, 9,David Datro Fofana,410522.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
444751,Burnley,Brighton,1729397, 10,Wilson Odobert,444751.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
307202,Burnley,Brighton,1729397, 11,Jacob Bruun Larsen,307202.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
404852,Burnley,Brighton,1729397, 0,James Trafford,404852.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
107462,Burnley,Brighton,1729397, 0,Charlie Taylor,107462.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
41868,Burnley,Brighton,1729397, 0,Johann Gudmundsson,41868.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
138929,Burnley,Brighton,1729397, 0,Josh Brownhill,138929.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
33891,Burnley,Brighton,1729397, 0,Jay Rodriguez,33891.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
400244,Burnley,Brighton,1729397, 0,Benson Manuel,400244.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
424624,Burnley,Brighton,1729397, 0,Zeki Amdouni,424624.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
383581,Burnley,Brighton,1729397, 0,Mike Tresor,383581.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
365831,Burnley,Brighton,1729397, 0,Han-Noah Massengo,365831.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
400138,Brighton,Burnley,1729397,1,Bart Verbruggen,400138.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
110290,Brighton,Burnley,1729397, 2,Joel Veltman,110290.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
298694,Brighton,Burnley,1729397, 3,Pervis Estupinan,298694.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
436048,Brighton,Burnley,1729397, 4,Carlos Baleba,436048.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
365402,Brighton,Burnley,1729397, 5,Jan Paul van Hecke,365402.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
86441,Brighton,Burnley,1729397, 6,Lewis Dunk,86441.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
443004,Brighton,Burnley,1729397, 7,Simon Adingra,443004.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
71824,Brighton,Burnley,1729397, 8,Pascal Gross,71824.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
39308,Brighton,Burnley,1729397, 9,Danny Welbeck,39308.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
399378,Brighton,Burnley,1729397, 10,Jakub Moder,399378.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
373525,Brighton,Burnley,1729397, 11,Joao Pedro,373525.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
382241,Brighton,Burnley,1729397, 0,Igor Julio,382241.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
21683,Brighton,Burnley,1729397, 0,Adam Lallana,21683.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
419341,Brighton,Burnley,1729397, 0,Valentin Barco,419341.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
33532,Brighton,Burnley,1729397, 0,Jason Steele,33532.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
382234,Brighton,Burnley,1729397, 0,Ansu Fati,382234.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
432384,Brighton,Burnley,1729397, 0,Facundo Buonanotte,432384.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
423721,Brighton,Burnley,1729397, 0,,,2024-04-13 15:00:00,Burnley,Brighton,1729397
454792,Brighton,Burnley,1729397, 0,,,2024-04-13 15:00:00,Burnley,Brighton,1729397
509424,Brighton,Burnley,1729397, 0,Mark O'Mahony,509424.0,2024-04-13 15:00:00,Burnley,Brighton,1729397
46092,Newcastle,Tottenham,1729410,1,Martin Dubravka,46092.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
141486,Newcastle,Tottenham,1729410, 2,Jacob Murphy,141486.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
82277,Newcastle,Tottenham,1729410, 3,Dan Burn,82277.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
338780,Newcastle,Tottenham,1729410, 4,Bruno Guimaraes,338780.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
100599,Newcastle,Tottenham,1729410, 5,Emil Krafth,100599.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
82726,Newcastle,Tottenham,1729410, 6,Fabian Schar,82726.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
342811,Newcastle,Tottenham,1729410, 7,Sean Longstaff,342811.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
402596,Newcastle,Tottenham,1729410, 8,Elliot Anderson,402596.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
299254,Newcastle,Tottenham,1729410, 9,Alexander Isak,299254.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
349669,Newcastle,Tottenham,1729410, 10,Anthony Gordon,349669.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
331382,Newcastle,Tottenham,1729410, 11,Harvey Barnes,331382.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
112009,Newcastle,Tottenham,1729410, 0,Paul Dummett,112009.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
68648,Newcastle,Tottenham,1729410, 0,Matt Ritchie,68648.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
107176,Newcastle,Tottenham,1729410, 0,Loris Karius,107176.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
430294,Newcastle,Tottenham,1729410, 0,Lewis Hall,430294.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
415174,Newcastle,Tottenham,1729410, 0,Tino Livramento,415174.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
134640,Newcastle,Tottenham,1729410, 0,,,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
425059,Newcastle,Tottenham,1729410, 0,Joe White,425059.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
492690,Newcastle,Tottenham,1729410, 0,Alex Murphy,492690.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
492692,Newcastle,Tottenham,1729410, 0,Ben Parkinson,492692.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
147863,Tottenham,Newcastle,1729410,1,Guglielmo Vicario,147863.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
362352,Tottenham,Newcastle,1729410, 2,Pedro Porro,362352.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
401044,Tottenham,Newcastle,1729410, 3,Destiny Udogie,401044.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
303657,Tottenham,Newcastle,1729410, 4,Rodrigo Bentancur,303657.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
323663,Tottenham,Newcastle,1729410, 5,Cristian Romero,323663.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
425229,Tottenham,Newcastle,1729410, 6,Micky van de Ven,425229.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
379688,Tottenham,Newcastle,1729410, 7,Brennan Johnson,379688.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
303096,Tottenham,Newcastle,1729410, 8,Yves Bissouma,303096.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
91909,Tottenham,Newcastle,1729410, 9,Son Heung-Min,91909.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
137015,Tottenham,Newcastle,1729410, 10,James Maddison,137015.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
130903,Tottenham,Newcastle,1729410, 11,Timo Werner,130903.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
101859,Tottenham,Newcastle,1729410, 0,Pierre-Emile Hojbjerg,101859.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
400097,Tottenham,Newcastle,1729410, 0,Radu Dragusin,400097.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
368519,Tottenham,Newcastle,1729410, 0,Bryan Gil,368519.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
328512,Tottenham,Newcastle,1729410, 0,Emerson Royal,328512.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
303908,Tottenham,Newcastle,1729410, 0,Giovani Lo Celso,303908.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
355855,Tottenham,Newcastle,1729410, 0,Dejan Kulusevski,355855.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
403859,Tottenham,Newcastle,1729410, 0,Pape Sarr,403859.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
103837,Tottenham,Newcastle,1729410, 0,Ben Davies,103837.0,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
386134,Tottenham,Newcastle,1729410, 0,,,2024-04-13 12:30:00,Newcastle,Tottenham,1729410
115131,Brentford,Luton,1729433,1,Mark Flekken,115131.0,2024-04-20 15:00:00,Luton,Brentford,1729433
321085,Brentford,Luton,1729433, 2,Kristoffer Ajer,321085.0,2024-04-20 15:00:00,Luton,Brentford,1729433
362275,Brentford,Luton,1729433, 3,Sergio Reguilon,362275.0,2024-04-20 15:00:00,Luton,Brentford,1729433
298689,Brentford,Luton,1729433, 4,Vitaly Janelt,298689.0,2024-04-20 15:00:00,Luton,Brentford,1729433
372724,Brentford,Luton,1729433, 5,Nathan Collins,372724.0,2024-04-20 15:00:00,Luton,Brentford,1729433
342499,Brentford,Luton,1729433, 6,Ethan Pinnock,342499.0,2024-04-20 15:00:00,Luton,Brentford,1729433
401168,Brentford,Luton,1729433, 7,Mikkel Damsgaard,401168.0,2024-04-20 15:00:00,Luton,Brentford,1729433
339674,Brentford,Luton,1729433, 8,Mathias Jensen,339674.0,2024-04-20 15:00:00,Luton,Brentford,1729433
296240,Brentford,Luton,1729433, 9,Yoane Wissa,296240.0,2024-04-20 15:00:00,Luton,Brentford,1729433
353377,Brentford,Luton,1729433, 10,Bryan Mbeumo,353377.0,2024-04-20 15:00:00,Luton,Brentford,1729433
368512,Brentford,Luton,1729433, 11,Keane Lewis-Potter,368512.0,2024-04-20 15:00:00,Luton,Brentford,1729433
101856,Brentford,Luton,1729433, 0,Christian Norgaard,101856.0,2024-04-20 15:00:00,Luton,Brentford,1729433
119822,Brentford,Luton,1729433, 0,Neal Maupay,119822.0,2024-04-20 15:00:00,Luton,Brentford,1729433
407260,Brentford,Luton,1729433, 0,Kevin Schade,407260.0,2024-04-20 15:00:00,Luton,Brentford,1729433
29026,Brentford,Luton,1729433, 0,Zanka,29026.0,2024-04-20 15:00:00,Luton,Brentford,1729433
320575,Brentford,Luton,1729433, 0,Saman Ghoddos,320575.0,2024-04-20 15:00:00,Luton,Brentford,1729433
404109,Brentford,Luton,1729433, 0,Frank Onyeka,404109.0,2024-04-20 15:00:00,Luton,Brentford,1729433
121480,Brentford,Luton,1729433, 0,Thomas Strakosha,121480.0,2024-04-20 15:00:00,Luton,Brentford,1729433
329554,Brentford,Luton,1729433, 0,Mads Roerslev,329554.0,2024-04-20 15:00:00,Luton,Brentford,1729433
444304,Brentford,Luton,1729433, 0,Yehor Yarmoliuk,444304.0,2024-04-20 15:00:00,Luton,Brentford,1729433
64342,Luton,Brentford,1729433,1,Thomas Kaminski,64342.0,2024-04-20 15:00:00,Luton,Brentford,1729433
399955,Luton,Brentford,1729433, 2,Issa Kabore,399955.0,2024-04-20 15:00:00,Luton,Brentford,1729433
362246,Luton,Brentford,1729433, 3,Alfie Doughty,362246.0,2024-04-20 15:00:00,Luton,Brentford,1729433
366080,Luton,Brentford,1729433, 4,Gabriel Osho,366080.0,2024-04-20 15:00:00,Luton,Brentford,1729433
388671,Luton,Brentford,1729433, 5,Teden Mengi,388671.0,2024-04-20 15:00:00,Luton,Brentford,1729433
141510,Luton,Brentford,1729433, 6,Reece Burke,141510.0,2024-04-20 15:00:00,Luton,Brentford,1729433
349102,Luton,Brentford,1729433, 7,Albert Sambi Lokonga,349102.0,2024-04-20 15:00:00,Luton,Brentford,1729433
92547,Luton,Brentford,1729433, 8,Ross Barkley,92547.0,2024-04-20 15:00:00,Luton,Brentford,1729433
263188,Luton,Brentford,1729433, 9,Carlton Morris,263188.0,2024-04-20 15:00:00,Luton,Brentford,1729433
100594,Luton,Brentford,1729433, 10,Jordan Clark,100594.0,2024-04-20 15:00:00,Luton,Brentford,1729433
365244,Luton,Brentford,1729433, 11,Tahith Chong,365244.0,2024-04-20 15:00:00,Luton,Brentford,1729433
94017,Luton,Brentford,1729433, 0,,,2024-04-20 15:00:00,Luton,Brentford,1729433
139864,Luton,Brentford,1729433, 0,Luke Berry,139864.0,2024-04-20 15:00:00,Luton,Brentford,1729433
138641,Luton,Brentford,1729433, 0,Cauley Woodrow,138641.0,2024-04-20 15:00:00,Luton,Brentford,1729433
135717,Luton,Brentford,1729433, 0,Pelly Ruddock Mpanzu,135717.0,2024-04-20 15:00:00,Luton,Brentford,1729433
22319,Luton,Brentford,1729433, 0,,,2024-04-20 15:00:00,Luton,Brentford,1729433
411101,Luton,Brentford,1729433, 0,Daiki Hashioka,411101.0,2024-04-20 15:00:00,Luton,Brentford,1729433
71522,Luton,Brentford,1729433, 0,Andros Townsend,71522.0,2024-04-20 15:00:00,Luton,Brentford,1729433
141431,Luton,Brentford,1729433, 0,Fred Onyedinma,141431.0,2024-04-20 15:00:00,Luton,Brentford,1729433
473957,Luton,Brentford,1729433, 0,Joe Johnson,473957.0,2024-04-20 15:00:00,Luton,Brentford,1729433
362426,Burnley,Sheff Utd,1729439,1,Arijanet Muric,362426.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
402874,Burnley,Sheff Utd,1729439, 2,Lorenz Assignon,402874.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
107462,Burnley,Sheff Utd,1729439, 3,Charlie Taylor,107462.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
273292,Burnley,Sheff Utd,1729439, 4,Josh Cullen,273292.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
362826,Burnley,Sheff Utd,1729439, 5,Dara O'Shea,362826.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
414233,Burnley,Sheff Utd,1729439, 6,Maxime Esteve,414233.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
349504,Burnley,Sheff Utd,1729439, 7,Vitinho,349504.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
321020,Burnley,Sheff Utd,1729439, 8,Sander Berge,321020.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
444751,Burnley,Sheff Utd,1729439, 9,Wilson Odobert,444751.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
371447,Burnley,Sheff Utd,1729439, 10,Lyle Foster,371447.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
307202,Burnley,Sheff Utd,1729439, 11,Jacob Bruun Larsen,307202.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
404852,Burnley,Sheff Utd,1729439, 0,James Trafford,404852.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
41868,Burnley,Sheff Utd,1729439, 0,Johann Gudmundsson,41868.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
138929,Burnley,Sheff Utd,1729439, 0,Josh Brownhill,138929.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
33891,Burnley,Sheff Utd,1729439, 0,Jay Rodriguez,33891.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
400244,Burnley,Sheff Utd,1729439, 0,Benson Manuel,400244.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
399619,Burnley,Sheff Utd,1729439, 0,Hjalmar Ekdal,399619.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
410522,Burnley,Sheff Utd,1729439, 0,David Datro Fofana,410522.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
424624,Burnley,Sheff Utd,1729439, 0,Zeki Amdouni,424624.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
383581,Burnley,Sheff Utd,1729439, 0,Mike Tresor,383581.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
377309,Sheff Utd,Burnley,1729439,1,Ivo Grbic,377309.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
354291,Sheff Utd,Burnley,1729439, 2,Jayden Bogle,354291.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
140667,Sheff Utd,Burnley,1729439, 3,Ben Osborn,140667.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
434190,Sheff Utd,Burnley,1729439, 4,Oliver Arblaster,434190.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
326642,Sheff Utd,Burnley,1729439, 5,Anel Ahmedhodzic,326642.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
298687,Sheff Utd,Burnley,1729439, 6,Auston Trusty,298687.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
425576,Sheff Utd,Burnley,1729439, 7,James McAtee,425576.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
373964,Sheff Utd,Burnley,1729439, 8,Vinicius Souza,373964.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
138695,Sheff Utd,Burnley,1729439, 9,Oliver McBurnie,138695.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
332143,Sheff Utd,Burnley,1729439, 10,Gustavo Hamer,332143.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
332839,Sheff Utd,Burnley,1729439, 11,Ben Brereton,332839.0,2024-04-20 15:00:00,Sheffield United,Burnley,1729439
