PlayerID,Team,Opponent,GameID,TeamPlayerFormation,player,player_id,team,date,home_team,away_team,game_id,opponent
406564,Chelsea,Man City,1810666,1,Djordje Petrovic,406564.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
403850,Chelsea,Man City,1810666, 2,Malo Gusto,403850.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
363496,Chelsea,Man City,1810666, 3,Marc Cucurella,363496.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
369430,Chelsea,Man City,1810666, 4,Enzo Fernandez,369430.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
353292,Chelsea,Man City,1810666, 5,Trevoh Chalobah,353292.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
28550,Chelsea,Man City,1810666, 6,Thiago Silva,28550.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
389935,Chelsea,Man City,1810666, 7,Noni Madueke,389935.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
410175,Chelsea,Man City,1810666, 8,Moises Caicedo,410175.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
426050,Chelsea,Man City,1810666, 9,Nicolas Jackson,426050.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
395692,Chelsea,Man City,1810666, 10,Cole Palmer,395692.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
375621,Chelsea,Man City,1810666, 11,Conor Gallagher,375621.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
300426,Chelsea,Man City,1810666, 0,Axel Disasi,300426.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
365406,Chelsea,Man City,1810666, 0,Benoit Badiashile,365406.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
97692,Chelsea,Man City,1810666, 0,Raheem Sterling,97692.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
409376,Chelsea,Man City,1810666, 0,Mykhailo Mudryk,409376.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
135768,Chelsea,Man City,1810666, 0,,,,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
410639,Chelsea,Man City,1810666, 0,Carney Chukwuemeka,410639.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
299272,Chelsea,Man City,1810666, 0,Ben Chilwell,299272.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
478451,Chelsea,Man City,1810666, 0,Deivid Washington,478451.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
467969,Chelsea,Man City,1810666, 0,Alfie Gilchrist,467969.0,Chelsea,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
133569,Man City,Chelsea,1810666,1,Stefan Ortega,133569.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
303139,Man City,Chelsea,1810666, 2,Rodri,303139.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
297390,Man City,Chelsea,1810666, 3,Manuel Akanji,297390.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
122945,Man City,Chelsea,1810666, 4,Nathan Ake,122945.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
101374,Man City,Chelsea,1810666, 5,John Stones,101374.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
69778,Man City,Chelsea,1810666, 6,Kyle Walker,69778.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
331254,Man City,Chelsea,1810666, 7,Phil Foden,331254.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
73084,Man City,Chelsea,1810666, 8,Kevin De Bruyne,73084.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
365409,Man City,Chelsea,1810666, 9,Julian Alvarez,365409.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
136741,Man City,Chelsea,1810666, 10,Bernardo Silva,136741.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
113069,Man City,Chelsea,1810666, 11,Jack Grealish,113069.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
313171,Man City,Chelsea,1810666, 0,Ruben Dias,313171.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
93894,Man City,Chelsea,1810666, 0,Mateo Kovacic,93894.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
388098,Man City,Chelsea,1810666, 0,Jeremy Doku,388098.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
355110,Man City,Chelsea,1810666, 0,Sergio Gomez,355110.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
402664,Man City,Chelsea,1810666, 0,Josko Gvardiol,402664.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
394933,Man City,Chelsea,1810666, 0,Matheus Nunes,394933.0,Wolves,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Manchester City
121774,Man City,Chelsea,1810666, 0,Ederson,121774.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
430709,Man City,Chelsea,1810666, 0,Oscar Bobb,430709.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
444791,Man City,Chelsea,1810666, 0,Rico Lewis,444791.0,Manchester City,2024-04-20 17:15:00,Manchester City,Chelsea,1810666,Chelsea
362426,Burnley,Brighton,1729397,1,Arijanet Muric,362426.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
402874,Burnley,Brighton,1729397, 2,Lorenz Assignon,402874.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
349504,Burnley,Brighton,1729397, 3,Vitinho,349504.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
273292,Burnley,Brighton,1729397, 4,Josh Cullen,273292.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
399619,Burnley,Brighton,1729397, 5,Hjalmar Ekdal,399619.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
414233,Burnley,Brighton,1729397, 6,Maxime Esteve,414233.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
371447,Burnley,Brighton,1729397, 7,Lyle Foster,371447.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
321020,Burnley,Brighton,1729397, 8,Sander Berge,321020.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
410522,Burnley,Brighton,1729397, 9,David Datro Fofana,410522.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
444751,Burnley,Brighton,1729397, 10,Wilson Odobert,444751.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
307202,Burnley,Brighton,1729397, 11,Jacob Bruun Larsen,307202.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
404852,Burnley,Brighton,1729397, 0,James Trafford,404852.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
107462,Burnley,Brighton,1729397, 0,Charlie Taylor,107462.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
41868,Burnley,Brighton,1729397, 0,Johann Gudmundsson,41868.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
138929,Burnley,Brighton,1729397, 0,Josh Brownhill,138929.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
33891,Burnley,Brighton,1729397, 0,Jay Rodriguez,33891.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
400244,Burnley,Brighton,1729397, 0,Benson Manuel,400244.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
424624,Burnley,Brighton,1729397, 0,Zeki Amdouni,424624.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
383581,Burnley,Brighton,1729397, 0,Mike Tresor,383581.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
365831,Burnley,Brighton,1729397, 0,Han-Noah Massengo,365831.0,Burnley,2024-04-13 15:00:00,Burnley,Brighton,1729397,Brighton
400138,Brighton,Burnley,1729397,1,Bart Verbruggen,400138.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
110290,Brighton,Burnley,1729397, 2,Joel Veltman,110290.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
298694,Brighton,Burnley,1729397, 3,Pervis Estupinan,298694.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
436048,Brighton,Burnley,1729397, 4,Carlos Baleba,436048.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
365402,Brighton,Burnley,1729397, 5,Jan Paul van Hecke,365402.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
86441,Brighton,Burnley,1729397, 6,Lewis Dunk,86441.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
443004,Brighton,Burnley,1729397, 7,Simon Adingra,443004.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
71824,Brighton,Burnley,1729397, 8,Pascal Gross,71824.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
39308,Brighton,Burnley,1729397, 9,Danny Welbeck,39308.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
399378,Brighton,Burnley,1729397, 10,Jakub Moder,399378.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
373525,Brighton,Burnley,1729397, 11,Joao Pedro,373525.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
382241,Brighton,Burnley,1729397, 0,Igor Julio,382241.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
21683,Brighton,Burnley,1729397, 0,Adam Lallana,21683.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
419341,Brighton,Burnley,1729397, 0,Valentin Barco,419341.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
33532,Brighton,Burnley,1729397, 0,Jason Steele,33532.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
382234,Brighton,Burnley,1729397, 0,Ansu Fati,382234.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
432384,Brighton,Burnley,1729397, 0,Facundo Buonanotte,432384.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
423721,Brighton,Burnley,1729397, 0,,,,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
454792,Brighton,Burnley,1729397, 0,,,,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
509424,Brighton,Burnley,1729397, 0,Mark O'Mahony,509424.0,Brighton,2024-04-13 15:00:00,Burnley,Brighton,1729397,Burnley
46092,Newcastle,Tottenham,1729410,1,Martin Dubravka,46092.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
141486,Newcastle,Tottenham,1729410, 2,Jacob Murphy,141486.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
82277,Newcastle,Tottenham,1729410, 3,Dan Burn,82277.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
338780,Newcastle,Tottenham,1729410, 4,Bruno Guimaraes,338780.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
100599,Newcastle,Tottenham,1729410, 5,Emil Krafth,100599.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
82726,Newcastle,Tottenham,1729410, 6,Fabian Schar,82726.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
342811,Newcastle,Tottenham,1729410, 7,Sean Longstaff,342811.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
402596,Newcastle,Tottenham,1729410, 8,Elliot Anderson,402596.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
299254,Newcastle,Tottenham,1729410, 9,Alexander Isak,299254.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
349669,Newcastle,Tottenham,1729410, 10,Anthony Gordon,349669.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
331382,Newcastle,Tottenham,1729410, 11,Harvey Barnes,331382.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
112009,Newcastle,Tottenham,1729410, 0,Paul Dummett,112009.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
68648,Newcastle,Tottenham,1729410, 0,Matt Ritchie,68648.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
107176,Newcastle,Tottenham,1729410, 0,Loris Karius,107176.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
430294,Newcastle,Tottenham,1729410, 0,Lewis Hall,430294.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
415174,Newcastle,Tottenham,1729410, 0,Tino Livramento,415174.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
134640,Newcastle,Tottenham,1729410, 0,,,,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
425059,Newcastle,Tottenham,1729410, 0,Joe White,425059.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
492690,Newcastle,Tottenham,1729410, 0,Alex Murphy,492690.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
492692,Newcastle,Tottenham,1729410, 0,Ben Parkinson,492692.0,Newcastle,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Tottenham
147863,Tottenham,Newcastle,1729410,1,Guglielmo Vicario,147863.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
362352,Tottenham,Newcastle,1729410, 2,Pedro Porro,362352.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
401044,Tottenham,Newcastle,1729410, 3,Destiny Udogie,401044.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
303657,Tottenham,Newcastle,1729410, 4,Rodrigo Bentancur,303657.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
323663,Tottenham,Newcastle,1729410, 5,Cristian Romero,323663.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
425229,Tottenham,Newcastle,1729410, 6,Micky van de Ven,425229.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
379688,Tottenham,Newcastle,1729410, 7,Brennan Johnson,379688.0,Nottingham Forest,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
303096,Tottenham,Newcastle,1729410, 8,Yves Bissouma,303096.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
91909,Tottenham,Newcastle,1729410, 9,Son Heung-Min,91909.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
137015,Tottenham,Newcastle,1729410, 10,James Maddison,137015.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
130903,Tottenham,Newcastle,1729410, 11,Timo Werner,130903.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
101859,Tottenham,Newcastle,1729410, 0,Pierre-Emile Hojbjerg,101859.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
400097,Tottenham,Newcastle,1729410, 0,Radu Dragusin,400097.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
368519,Tottenham,Newcastle,1729410, 0,Bryan Gil,368519.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
328512,Tottenham,Newcastle,1729410, 0,Emerson Royal,328512.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
303908,Tottenham,Newcastle,1729410, 0,Giovani Lo Celso,303908.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
355855,Tottenham,Newcastle,1729410, 0,Dejan Kulusevski,355855.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
403859,Tottenham,Newcastle,1729410, 0,Pape Sarr,403859.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
103837,Tottenham,Newcastle,1729410, 0,Ben Davies,103837.0,Tottenham,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
386134,Tottenham,Newcastle,1729410, 0,,,,2024-04-13 12:30:00,Newcastle,Tottenham,1729410,Newcastle
115131,Brentford,Luton,1729433,1,Mark Flekken,115131.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
321085,Brentford,Luton,1729433, 2,Kristoffer Ajer,321085.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
362275,Brentford,Luton,1729433, 3,Sergio Reguilon,362275.0,Manchester United,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
298689,Brentford,Luton,1729433, 4,Vitaly Janelt,298689.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
372724,Brentford,Luton,1729433, 5,Nathan Collins,372724.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
342499,Brentford,Luton,1729433, 6,Ethan Pinnock,342499.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
401168,Brentford,Luton,1729433, 7,Mikkel Damsgaard,401168.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
339674,Brentford,Luton,1729433, 8,Mathias Jensen,339674.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
296240,Brentford,Luton,1729433, 9,Yoane Wissa,296240.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
353377,Brentford,Luton,1729433, 10,Bryan Mbeumo,353377.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
368512,Brentford,Luton,1729433, 11,Keane Lewis-Potter,368512.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
101856,Brentford,Luton,1729433, 0,Christian Norgaard,101856.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
119822,Brentford,Luton,1729433, 0,Neal Maupay,119822.0,Everton,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
407260,Brentford,Luton,1729433, 0,Kevin Schade,407260.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
29026,Brentford,Luton,1729433, 0,Zanka,29026.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
320575,Brentford,Luton,1729433, 0,Saman Ghoddos,320575.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
404109,Brentford,Luton,1729433, 0,Frank Onyeka,404109.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
121480,Brentford,Luton,1729433, 0,Thomas Strakosha,121480.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
329554,Brentford,Luton,1729433, 0,Mads Roerslev,329554.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
444304,Brentford,Luton,1729433, 0,Yehor Yarmoliuk,444304.0,Brentford,2024-04-20 15:00:00,Luton,Brentford,1729433,Luton
64342,Luton,Brentford,1729433,1,Thomas Kaminski,64342.0,Luton,2024-04-20 15:00:00,Luton,Brentford,1729433,Brentford
399955,Luton,Brentford,1729433, 2,Issa Kabore,399955.0,Luton,2024-04-20 15:00:00,Luton,Brentford,1729433,Brentford
362246,Luton,Brentford,1729433, 3,Alfie Doughty,362246.0,Luton,2024-04-20 15:00:00,Luton,Brentford,1729433,Brentford
366080,Luton,Brentford,1729433, 4,Gabriel Osho,366080.0,Luton,2024-04-20 15:00:00,Luton,Brentford,1729433,Brentford
388671,Luton,Brentford,1729433, 5,Teden Mengi,388671.0,Luton,2024-04-20 15:00:00,Luton,Brentford,1729433,Brentford
